Area,Bedrooms,Bathrooms,Floors,Age,Parking,Location,Furnishing,Distance_to_City,Crime_Rate,School_Rating,Hospital_Distance,Metro_Distance,Shopping_Mall_Distance,Park_Distance,Pollution_Index,Population_Density,Property_Tax,Electricity_Availability,Water_Supply,Security,House_Type,Facing,Price
729.0,2,2.0,2,30,0,Urban,Unfurnished,5.0,6.95,9.9,6.0,2.4,11.2,1.9,61.3,9586,27332,Yes,24x7,Gated,Villa,North,94.2
1383.0,6,1.0,1,32,1,Urban,Unfurnished,3.9,4.26,,3.2,1.6,7.8,2.5,37.1,10739,24961,Yes,24x7,Non-Gated,Independent House,West,125.02
1620.0,2,2.0,3,0,0,Suburban,Furnished,2.0,2.3,9.0,8.9,8.3,8.8,1.7,42.4,2943,21705,Yes,Limited,Non-Gated,Apartment,South,112.66
2622.0,1,4.0,2,11,2,Rural,Semi-Furnished,11.8,4.33,7.1,8.8,5.2,4.5,2.9,51.2,7885,30525,Yes,24x7,Gated,Apartment,South,156.38
1722.0,2,3.0,1,2,3,Rural,Unfurnished,10.0,4.99,5.9,0.6,8.5,2.1,2.0,56.4,9325,35829,Yes,24x7,Non-Gated,Independent House,South,116.94
2191.0,4,4.0,3,0,3,Urban,Furnished,3.8,,7.9,6.2,4.3,7.7,0.3,71.6,7342,39384,Yes,24x7,Non-Gated,Villa,East,185.61
1375.0,1,5.0,2,37,0,Urban,Furnished,9.3,3.65,4.1,18.0,1.8,4.3,0.6,48.9,8580,38247,Yes,24x7,Non-Gated,Villa,East,109.22
998.0,2,1.0,3,16,3,Suburban,Furnished,2.9,0.68,7.8,1.9,4.7,8.1,0.4,67.6,11619,22437,Yes,Limited,Gated,Apartment,West,77.59
1119.0,5,3.0,1,31,2,Rural,Furnished,10.6,4.44,7.1,1.8,5.6,10.3,1.3,43.3,4565,12992,Yes,24x7,Non-Gated,Apartment,East,82.32
1251.0,4,3.0,1,27,3,Rural,Furnished,9.5,4.49,4.3,0.9,6.0,6.3,1.7,62.6,5592,13666,Yes,24x7,Non-Gated,Apartment,South,77.28
2821.0,4,3.0,2,17,0,Rural,Furnished,16.3,6.49,5.3,2.0,4.6,2.6,1.4,72.8,7385,24453,Yes,Limited,Non-Gated,Apartment,North,144.7
1198.0,6,1.0,2,30,3,Urban,Furnished,2.7,5.68,4.4,1.4,4.7,4.0,2.2,43.5,6717,29290,Yes,24x7,Non-Gated,Villa,East,124.53
2111.0,2,2.0,3,9,1,Suburban,Unfurnished,1.0,2.3,4.1,1.6,8.8,0.6,4.5,55.7,6412,19632,Yes,24x7,Non-Gated,Apartment,East,123.24
1153.0,6,2.0,1,16,1,Urban,Furnished,24.7,3.95,5.8,0.8,1.7,7.0,1.6,68.1,7958,28547,Yes,24x7,Non-Gated,Villa,South,119.96
2162.0,3,4.0,3,15,3,Urban,Furnished,13.4,3.95,9.4,9.4,1.7,11.7,1.0,34.4,7842,35222,Yes,24x7,Gated,Villa,East,177.14
1862.0,6,5.0,1,22,2,Suburban,Unfurnished,6.0,5.12,4.4,9.4,1.9,5.6,1.6,52.6,1926,15647,Yes,24x7,Non-Gated,Apartment,South,126.19
1564.0,5,2.0,3,8,2,Urban,Unfurnished,23.5,2.41,3.7,6.1,1.8,4.1,0.3,54.7,10680,15966,No,24x7,Non-Gated,Independent House,North,121.27
1628.0,2,3.0,3,29,2,Urban,Semi-Furnished,36.3,4.33,9.7,1.5,0.3,8.1,0.9,47.8,8168,37155,Yes,24x7,Non-Gated,Apartment,West,96.53
1290.0,2,2.0,2,33,1,Urban,Semi-Furnished,14.0,6.51,6.2,1.7,3.5,2.7,2.5,58.8,8797,30039,Yes,Limited,Non-Gated,Independent House,North,97.77
1895.0,4,1.0,3,35,3,Urban,Furnished,9.3,3.38,5.1,3.2,8.0,11.4,3.0,31.4,9960,27382,Yes,24x7,Gated,Independent House,North,135.29
1400.0,4,2.0,2,35,0,Urban,Unfurnished,3.5,3.31,7.4,3.8,7.0,4.9,1.6,57.4,9891,23905,Yes,24x7,Gated,Apartment,East,115.14
976.0,2,2.0,2,25,2,Suburban,Unfurnished,7.6,1.41,9.3,6.3,1.4,5.0,2.7,67.3,10268,26765,Yes,24x7,Gated,Apartment,South,76.36
947.0,2,1.0,1,31,0,Urban,Furnished,3.5,5.34,8.7,3.1,1.8,10.0,2.9,57.5,10892,24219,Yes,24x7,Gated,Independent House,North,87.27
1745.0,6,,1,27,1,Suburban,Semi-Furnished,13.8,2.85,4.5,2.6,5.1,1.7,2.7,64.4,6932,30522,Yes,24x7,Gated,Apartment,East,117.9
2519.0,5,2.0,2,38,2,Suburban,Semi-Furnished,43.5,2.45,7.2,14.2,6.7,13.1,0.3,57.2,6739,29750,Yes,24x7,Gated,Independent House,South,134.86
1738.0,2,2.0,1,3,3,Urban,Unfurnished,14.8,3.28,6.0,2.0,1.8,8.9,3.9,46.6,5774,28490,Yes,24x7,Non-Gated,Apartment,East,112.07
1585.0,5,2.0,1,7,3,Suburban,Furnished,23.5,1.66,7.4,5.4,1.8,6.4,1.8,55.3,10530,32777,Yes,24x7,Non-Gated,Independent House,South,111.1
1807.0,1,5.0,2,16,2,Urban,Unfurnished,9.1,5.61,3.9,2.5,0.8,1.3,0.8,64.4,10567,28241,Yes,24x7,Gated,Independent House,North,126.57
2368.0,3,4.0,2,24,3,Rural,Unfurnished,13.5,4.73,8.9,1.7,7.8,4.0,0.5,74.5,8169,25238,Yes,24x7,Gated,Apartment,East,141.8
1771.0,1,3.0,1,35,0,Rural,Semi-Furnished,8.2,3.47,8.7,3.5,5.9,1.8,6.5,36.8,8537,25451,Yes,24x7,Non-Gated,Apartment,North,88.48
1424.0,4,5.0,3,3,2,Rural,Semi-Furnished,2.6,2.29,7.3,6.9,2.3,1.9,0.2,56.1,7838,34158,Yes,24x7,Non-Gated,Apartment,North,108.11
2258.0,2,1.0,3,6,2,Suburban,Semi-Furnished,1.4,3.67,3.7,6.1,4.6,7.3,1.6,91.5,8775,33240,Yes,24x7,Gated,Apartment,South,124.97
1886.0,2,2.0,3,34,0,Suburban,Unfurnished,40.9,3.74,9.3,1.3,3.7,2.7,0.2,68.3,8099,27163,Yes,24x7,Gated,Apartment,North,83.6
2495.0,2,3.0,1,12,2,Urban,Semi-Furnished,6.5,8.13,7.8,6.9,4.4,10.6,0.5,60.8,8874,19993,No,24x7,Gated,Independent House,South,162.59
1751.0,2,3.0,3,0,0,Rural,Unfurnished,9.2,8.41,5.1,6.2,2.6,10.5,5.5,40.3,6358,13962,Yes,24x7,Gated,Apartment,North,93.34
977.0,1,4.0,1,27,2,Urban,Unfurnished,1.5,1.98,7.4,4.3,11.4,8.1,2.9,64.8,7657,33156,Yes,24x7,Non-Gated,Independent House,East,90.54
898.0,4,4.0,1,35,0,Suburban,Semi-Furnished,8.2,2.14,6.3,1.8,5.1,4.6,2.7,55.7,5144,19444,Yes,24x7,Gated,Independent House,East,86.8
2558.0,6,3.0,3,36,3,Urban,Furnished,,6.32,7.5,9.4,6.7,4.7,3.4,45.2,8957,19602,Yes,24x7,Gated,Villa,South,187.12
2598.0,2,5.0,3,34,1,Suburban,Semi-Furnished,15.9,2.04,7.0,5.1,2.9,9.4,2.6,62.3,11182,23665,Yes,24x7,Non-Gated,Independent House,East,153.41
1551.0,5,5.0,1,2,2,Suburban,Furnished,10.7,5.16,4.5,3.1,2.1,8.6,0.6,58.7,11322,10618,Yes,Limited,Gated,Independent House,South,128.46
1439.0,4,3.0,2,5,2,Urban,Furnished,17.7,4.84,6.2,2.1,2.8,6.8,3.2,57.8,9142,23822,Yes,24x7,Non-Gated,Apartment,West,111.66
2454.0,2,5.0,2,34,3,Urban,Semi-Furnished,6.7,2.09,6.8,1.3,5.0,9.7,1.3,27.1,8469,32469,Yes,Limited,Gated,Apartment,South,159.59
1041.0,1,4.0,3,27,1,Suburban,Semi-Furnished,24.1,3.66,6.3,1.6,4.2,11.3,1.8,47.2,5463,29431,Yes,24x7,Gated,Villa,East,85.92
1158.0,5,1.0,2,8,1,Rural,Furnished,52.1,1.0,6.8,1.7,3.6,4.8,3.0,69.1,5519,28895,Yes,Limited,Gated,Villa,North,87.9
2004.0,1,1.0,2,15,2,Urban,Semi-Furnished,21.5,4.32,3.3,4.4,6.6,14.5,1.6,41.0,4824,22789,Yes,24x7,Gated,Villa,East,128.89
1433.0,3,1.0,1,34,0,Suburban,Furnished,9.3,4.12,9.2,3.3,3.5,10.5,0.5,19.8,3191,32932,No,24x7,Non-Gated,Apartment,East,86.98
1647.0,1,2.0,3,37,2,Suburban,Unfurnished,5.5,3.45,5.7,4.4,1.7,4.1,3.5,60.1,5262,31155,Yes,Limited,Gated,Apartment,North,92.07
1560.0,5,2.0,2,35,1,Urban,Semi-Furnished,3.6,2.43,7.6,8.1,7.5,9.8,2.1,35.5,9956,14954,Yes,24x7,Gated,Villa,West,140.98
1836.0,6,1.0,3,18,3,Urban,Furnished,10.3,6.87,7.1,1.5,6.5,8.6,1.3,61.3,7111,30401,Yes,24x7,Non-Gated,Apartment,East,131.2
2424.0,2,4.0,2,31,2,Suburban,Unfurnished,3.6,1.53,9.4,2.4,4.3,8.5,1.5,88.9,7079,10225,Yes,24x7,Non-Gated,Apartment,South,139.23
1700.0,2,3.0,1,1,3,Urban,Furnished,12.4,3.99,8.9,3.1,10.0,3.1,0.6,54.2,4961,23231,Yes,24x7,Non-Gated,Independent House,North,132.22
2004.0,4,4.0,3,36,3,Rural,Furnished,9.6,2.52,8.4,7.5,6.8,3.8,5.8,64.1,8087,30560,Yes,24x7,Gated,Independent House,East,130.69
522.0,4,3.0,1,8,0,Urban,Semi-Furnished,5.4,2.51,7.0,5.6,3.6,2.5,4.3,53.6,6432,32376,Yes,24x7,Gated,Apartment,North,65.07
1623.0,3,2.0,1,38,2,Suburban,Furnished,11.2,4.66,6.6,0.8,9.0,5.2,3.2,63.7,9587,16469,Yes,24x7,Gated,Villa,South,126.05
1186.0,3,4.0,2,0,2,Urban,Unfurnished,12.1,8.45,5.4,8.0,9.1,1.3,0.7,58.0,4583,22281,No,24x7,Non-Gated,Independent House,West,102.68
980.0,2,5.0,2,37,1,Suburban,Unfurnished,14.8,0.39,5.4,1.4,0.6,0.8,0.9,55.3,7221,34330,Yes,24x7,Gated,Independent House,North,77.07
1167.0,2,2.0,3,21,0,Urban,Unfurnished,10.0,3.26,4.2,5.4,7.0,9.6,2.2,80.7,12042,30763,Yes,24x7,Gated,Independent House,West,89.81
1466.0,4,2.0,2,20,1,Urban,Semi-Furnished,14.0,6.18,5.5,2.6,3.4,5.8,1.2,55.4,3123,30876,Yes,24x7,Gated,Independent House,West,107.79
2154.0,5,3.0,2,27,0,Suburban,Furnished,22.7,1.41,8.5,6.6,2.7,6.4,1.0,85.8,7927,42634,Yes,24x7,Gated,Villa,North,148.89
920.0,5,5.0,1,18,3,Suburban,Furnished,3.9,8.1,6.9,3.1,9.6,3.1,2.2,57.6,8394,22289,Yes,24x7,Non-Gated,Independent House,East,109.67
1667.0,4,3.0,2,38,0,Suburban,Furnished,3.7,0.89,6.3,6.6,5.7,3.4,0.1,54.6,6815,35230,Yes,Limited,Gated,Independent House,West,114.23
1384.0,5,5.0,1,4,0,Urban,Unfurnished,17.2,2.33,8.8,0.6,3.1,3.1,1.5,50.1,8060,24953,Yes,24x7,Gated,Independent House,South,136.68
1470.0,4,1.0,1,26,0,Urban,Furnished,6.5,1.28,7.7,5.7,5.5,9.6,0.7,38.4,8022,26497,Yes,Limited,Gated,Independent House,East,117.19
2202.0,3,1.0,1,8,0,Urban,Furnished,23.2,1.84,6.0,2.1,3.6,10.1,0.5,46.3,7189,32991,Yes,24x7,Gated,Independent House,South,140.82
1946.0,3,3.0,2,1,0,Urban,Semi-Furnished,19.6,7.36,4.1,6.9,14.5,5.0,2.1,58.9,5065,30752,Yes,24x7,Non-Gated,Independent House,North,135.72
2386.0,4,2.0,1,26,2,Urban,Semi-Furnished,23.7,1.29,9.7,2.0,2.1,2.3,0.3,58.3,5989,19762,Yes,24x7,Non-Gated,Apartment,North,141.48
1565.0,2,1.0,1,27,0,Urban,Unfurnished,2.5,3.43,4.6,1.7,2.3,16.4,1.8,51.6,5720,23068,Yes,24x7,Gated,Apartment,East,101.46
,5,2.0,1,5,2,Suburban,Unfurnished,9.6,1.94,8.2,4.3,1.3,7.9,0.7,73.8,8217,26681,Yes,24x7,Gated,Apartment,East,98.9
1527.0,2,2.0,3,29,1,Urban,Semi-Furnished,14.0,4.56,3.1,8.3,8.6,11.2,0.6,57.6,3605,25201,Yes,24x7,Non-Gated,Independent House,West,107.74
1783.0,1,5.0,3,37,1,Urban,Unfurnished,4.4,2.98,8.5,5.7,5.6,5.2,1.8,57.6,3815,37364,Yes,24x7,Non-Gated,Independent House,West,130.14
1747.0,3,4.0,1,27,2,Suburban,Unfurnished,9.3,2.99,8.0,3.0,9.0,6.2,3.0,66.4,7821,37491,Yes,24x7,Non-Gated,Independent House,East,117.42
1054.0,1,2.0,2,9,0,Suburban,Unfurnished,12.9,1.73,7.5,4.4,2.1,6.8,2.1,84.7,7897,25302,Yes,24x7,Gated,Apartment,East,71.31
1700.0,2,5.0,1,3,2,Suburban,Unfurnished,5.8,7.43,4.6,1.1,3.5,4.1,1.6,57.6,6949,40768,Yes,24x7,Gated,Apartment,South,120.82
1776.0,3,5.0,2,3,2,Urban,Semi-Furnished,4.4,4.08,9.3,3.6,4.0,3.7,0.1,20.8,8441,20884,Yes,24x7,Gated,Apartment,East,136.86
3035.0,1,2.0,2,24,2,Suburban,Furnished,7.8,3.87,5.5,4.9,6.8,3.4,0.2,20.8,6381,5582,Yes,24x7,Non-Gated,Independent House,East,166.78
2682.0,2,3.0,1,9,0,Urban,Unfurnished,24.4,4.79,4.9,8.3,0.4,17.2,0.1,57.4,10437,31960,Yes,Limited,Non-Gated,Villa,North,156.73
1181.0,4,5.0,2,14,0,Suburban,Furnished,14.7,,4.0,2.2,3.7,0.7,1.8,25.4,8368,26358,Yes,Limited,Gated,Apartment,South,86.7
1492.0,3,3.0,1,1,0,Rural,Unfurnished,11.7,5.81,6.9,1.9,10.9,4.0,1.8,36.6,5194,21989,Yes,24x7,Gated,Villa,North,115.27
845.0,6,2.0,2,17,3,Suburban,Semi-Furnished,18.8,4.22,8.5,3.6,8.0,15.9,0.5,57.6,10027,18457,Yes,Limited,Gated,Apartment,West,84.18
1325.0,1,5.0,3,6,1,Rural,Semi-Furnished,9.9,4.54,4.3,3.4,13.0,3.1,1.5,54.5,9629,29191,Yes,24x7,Gated,Independent House,South,95.48
1824.0,5,4.0,1,17,0,Urban,Unfurnished,7.0,0.07,6.4,11.3,0.9,1.5,2.0,19.4,4220,34811,Yes,24x7,Gated,Villa,South,162.65
2313.0,4,3.0,3,23,0,Urban,Semi-Furnished,4.7,2.79,9.3,7.5,6.2,5.1,6.0,33.6,6879,14932,No,24x7,Non-Gated,Apartment,North,153.34
1249.0,4,5.0,3,38,1,Urban,Furnished,8.6,2.47,8.1,3.9,3.9,4.4,2.9,40.4,3806,39124,Yes,24x7,Gated,Apartment,North,99.75
1290.0,5,4.0,3,11,1,Urban,Unfurnished,16.4,3.78,4.7,8.4,2.6,0.9,1.2,66.1,9991,30797,Yes,24x7,Non-Gated,Apartment,South,100.05
469.0,1,2.0,3,12,3,Urban,Furnished,0.8,7.04,5.8,0.8,1.2,9.8,1.4,59.0,7901,21988,Yes,24x7,Non-Gated,Apartment,East,62.4
1561.0,5,3.0,1,32,3,Rural,Unfurnished,7.1,1.97,3.8,3.6,4.8,6.3,0.3,67.1,5642,25361,Yes,24x7,Gated,Independent House,West,114.17
1066.0,2,1.0,1,38,3,Urban,Unfurnished,9.1,3.76,3.5,7.4,12.3,2.3,5.6,70.2,6723,32927,Yes,Limited,Non-Gated,Villa,West,101.29
1359.0,4,1.0,1,16,0,Rural,Semi-Furnished,7.0,4.46,8.0,6.3,4.6,13.1,1.9,70.3,5638,18618,No,24x7,Non-Gated,Apartment,North,85.67
1168.0,2,5.0,2,13,2,Rural,Semi-Furnished,19.2,3.41,3.8,1.8,3.7,8.6,2.2,53.3,10585,20210,Yes,24x7,Non-Gated,Apartment,North,69.41
1598.0,3,1.0,3,28,1,Suburban,Furnished,14.1,2.21,7.6,1.6,3.8,3.6,2.2,76.4,4614,16133,Yes,24x7,Non-Gated,Villa,South,112.89
683.0,5,5.0,2,30,0,Rural,Unfurnished,7.3,1.02,9.1,3.1,8.1,11.1,2.5,53.8,3089,35668,Yes,Limited,Gated,Independent House,East,90.63
843.0,6,2.0,1,28,1,Urban,Semi-Furnished,18.3,0.53,3.6,4.4,1.9,7.7,0.4,15.0,5645,25030,Yes,Limited,Non-Gated,Apartment,North,87.63
2821.0,6,3.0,1,25,2,Rural,Furnished,3.0,2.33,4.5,7.3,3.5,8.7,1.4,50.8,10243,35418,Yes,24x7,Gated,Independent House,West,182.97
942.0,5,4.0,1,5,0,Suburban,Unfurnished,14.4,2.19,3.3,2.3,5.3,7.9,3.0,58.7,4888,20725,Yes,24x7,Gated,Apartment,North,76.76
1047.0,4,5.0,2,10,3,Suburban,Semi-Furnished,5.1,3.45,,3.6,4.4,7.0,5.2,17.6,8351,26466,Yes,24x7,Non-Gated,Apartment,North,100.74
2660.0,4,2.0,1,2,2,Suburban,Unfurnished,15.2,7.26,4.9,1.4,1.1,13.1,2.0,40.3,11357,36148,Yes,24x7,Gated,Independent House,South,167.66
3248.0,6,5.0,1,15,3,Rural,Semi-Furnished,12.2,2.61,7.1,12.9,4.2,9.1,1.4,74.4,2866,23957,Yes,24x7,Non-Gated,Independent House,South,201.38
1006.0,2,3.0,1,33,0,Rural,Unfurnished,12.4,0.72,8.3,3.8,3.4,2.9,1.9,34.0,4681,36393,Yes,24x7,Gated,Independent House,North,63.92
1447.0,6,5.0,1,8,0,Urban,Semi-Furnished,12.8,3.42,5.6,7.3,2.4,2.0,0.3,50.7,5647,24594,Yes,24x7,Gated,Independent House,East,138.26
1838.0,4,1.0,3,28,3,Urban,Semi-Furnished,9.1,0.41,4.1,3.7,6.0,14.4,3.4,92.6,9519,30006,Yes,Limited,Non-Gated,Villa,West,143.86
2601.0,4,2.0,1,16,3,Urban,Furnished,12.2,0.5,3.5,3.3,5.7,7.2,5.0,64.6,8913,17810,Yes,24x7,Gated,Villa,West,188.9
1107.0,4,4.0,3,6,2,Suburban,Semi-Furnished,3.7,1.36,7.1,10.4,8.9,4.1,5.3,54.7,5028,23927,Yes,24x7,Gated,Apartment,South,94.19
1515.0,5,4.0,1,8,0,Urban,Semi-Furnished,9.2,1.49,3.5,12.4,2.3,2.3,1.7,48.5,11670,46294,Yes,24x7,Gated,Independent House,North,136.39
2078.0,5,5.0,2,27,1,Suburban,Semi-Furnished,3.6,2.44,7.8,2.1,2.3,13.6,2.2,71.3,4454,22594,Yes,24x7,Gated,Villa,East,161.89
1889.0,1,2.0,1,31,3,Urban,Unfurnished,28.7,4.88,3.4,2.4,1.2,4.2,1.3,62.7,6611,31411,Yes,24x7,Gated,Independent House,South,117.41
1443.0,5,4.0,2,13,3,Rural,Semi-Furnished,5.1,2.02,5.0,3.8,0.7,15.9,0.4,84.6,7823,18410,Yes,24x7,Non-Gated,Apartment,West,109.81
1576.0,5,4.0,3,36,2,Suburban,Semi-Furnished,25.5,3.29,8.6,3.0,2.4,9.9,1.8,83.7,4694,25942,Yes,Limited,Gated,Independent House,West,121.78
894.0,6,5.0,3,2,1,Suburban,Unfurnished,20.1,5.61,8.6,1.6,2.1,2.3,2.7,38.2,8010,35583,Yes,24x7,Gated,Apartment,East,95.22
1519.0,6,1.0,2,22,3,Urban,Semi-Furnished,7.9,10.64,5.0,6.7,1.7,6.0,0.8,44.1,5981,25871,Yes,24x7,Gated,Apartment,East,124.59
1503.0,6,1.0,2,9,1,Suburban,Unfurnished,6.1,1.74,6.4,5.9,3.7,8.9,1.4,78.3,5134,27503,Yes,24x7,Non-Gated,Villa,East,123.88
1778.0,1,3.0,2,35,0,Urban,Unfurnished,8.5,2.2,7.3,1.6,0.6,4.2,4.7,75.7,10095,22531,Yes,24x7,Gated,Apartment,South,102.82
1345.0,4,1.0,3,30,1,Suburban,Furnished,34.5,3.45,7.0,2.1,6.7,13.3,2.0,59.8,4237,13240,Yes,24x7,Non-Gated,Villa,East,93.77
1909.0,6,1.0,2,2,1,Rural,Semi-Furnished,7.4,3.19,9.2,0.4,3.8,3.5,1.1,32.3,7873,26210,Yes,Limited,Non-Gated,Villa,East,153.01
,6,3.0,2,15,2,Suburban,Furnished,22.7,2.86,,1.8,2.4,3.4,3.9,45.1,6649,23940,Yes,24x7,Gated,Apartment,South,131.28
1735.0,4,2.0,1,29,2,Rural,Semi-Furnished,25.3,2.1,7.3,0.9,1.6,5.4,0.8,34.5,9268,28604,Yes,24x7,Gated,Independent House,North,109.42
1843.0,6,2.0,3,21,2,Urban,Semi-Furnished,6.5,0.78,7.7,8.4,0.5,6.3,1.2,68.8,8085,6894,Yes,Limited,Gated,Independent House,West,150.83
1679.0,6,2.0,2,19,0,Suburban,Semi-Furnished,9.1,2.89,5.7,9.0,2.3,9.4,0.9,69.2,8224,25468,Yes,24x7,Gated,Independent House,South,123.27
1650.0,1,4.0,1,5,2,Rural,Furnished,2.4,2.03,8.9,1.3,1.5,9.6,1.9,74.5,7378,21055,Yes,Limited,Non-Gated,Independent House,South,110.11
1253.0,6,2.0,1,22,0,Suburban,Semi-Furnished,11.9,2.33,4.2,0.7,1.3,10.5,2.5,52.7,7801,20617,Yes,24x7,Gated,Independent House,West,106.83
1824.0,4,4.0,2,3,3,Rural,Furnished,11.9,3.43,8.0,1.8,3.2,3.5,1.4,51.8,5490,27274,Yes,Limited,Non-Gated,Villa,East,137.38
1596.0,4,1.0,3,12,1,Suburban,Semi-Furnished,9.7,7.23,4.1,2.0,7.7,3.1,0.7,33.7,5734,29981,Yes,24x7,Gated,Independent House,West,119.33
2801.0,2,1.0,3,9,3,Urban,Semi-Furnished,8.7,1.07,4.6,1.0,2.0,0.4,1.5,42.1,7199,27133,Yes,24x7,Non-Gated,Independent House,East,165.74
2515.0,6,1.0,3,26,3,Urban,Semi-Furnished,,2.59,8.6,6.3,5.6,1.2,0.2,49.2,8466,17275,Yes,Limited,Gated,Villa,North,192.57
1862.0,2,5.0,3,18,0,Suburban,Semi-Furnished,20.4,1.01,7.5,7.6,5.2,10.1,3.5,55.7,4883,25093,Yes,24x7,Non-Gated,Apartment,West,105.02
1230.0,3,2.0,2,17,0,Rural,Semi-Furnished,18.4,5.86,7.4,2.5,2.2,8.3,0.8,52.3,5791,38968,Yes,24x7,Gated,Apartment,South,68.84
1038.0,2,1.0,3,33,3,Suburban,Furnished,9.8,5.45,5.5,3.6,1.6,2.8,0.8,50.8,5842,33630,Yes,Limited,Gated,Villa,North,86.9
2305.0,6,2.0,1,15,1,Urban,Semi-Furnished,15.8,7.45,9.6,4.9,1.8,10.4,1.2,56.3,1471,16232,Yes,24x7,Non-Gated,Independent House,South,166.05
1795.0,3,4.0,2,30,0,Suburban,Semi-Furnished,10.4,4.03,5.3,1.0,6.6,2.4,2.8,71.7,5806,27933,Yes,24x7,Non-Gated,Independent House,North,108.52
1914.0,1,2.0,2,35,2,Suburban,Furnished,8.3,0.14,4.1,5.0,8.9,6.9,0.5,77.9,10167,24658,Yes,24x7,Non-Gated,Apartment,East,97.35
690.0,1,2.0,3,6,3,Urban,Unfurnished,10.9,3.76,5.4,3.3,4.2,4.6,2.3,38.5,10255,25144,Yes,24x7,Non-Gated,Villa,North,85.56
2160.0,6,1.0,1,29,2,Suburban,Unfurnished,7.3,10.84,,2.5,3.9,2.9,4.1,53.0,8379,21974,Yes,24x7,Non-Gated,Independent House,East,133.7
1900.0,2,4.0,1,2,1,Rural,Furnished,4.8,2.21,9.9,13.0,4.1,2.5,1.4,72.8,7299,23053,No,24x7,Gated,Apartment,North,127.21
1039.0,5,2.0,3,25,1,Suburban,Furnished,23.5,1.76,9.5,5.1,10.3,8.5,1.4,52.7,6412,25263,Yes,24x7,Gated,Villa,North,99.96
1391.0,1,1.0,2,9,1,Urban,Unfurnished,17.2,2.07,8.4,2.3,1.1,6.9,0.3,88.3,3542,26996,Yes,24x7,Non-Gated,Independent House,North,96.81
1795.0,6,4.0,2,10,2,Suburban,,5.2,4.48,8.1,4.4,3.0,15.6,2.5,69.2,5934,22264,Yes,24x7,Gated,Apartment,South,140.38
1679.0,4,5.0,1,34,1,Urban,Semi-Furnished,5.6,1.49,3.6,1.0,9.9,8.9,2.3,15.0,4748,30629,Yes,Limited,Gated,Villa,South,146.63
1489.0,2,4.0,2,7,1,Suburban,Unfurnished,12.3,5.63,5.7,3.8,6.2,7.4,1.8,67.9,9427,36393,Yes,24x7,Gated,Independent House,South,110.8
1593.0,6,5.0,2,20,0,Rural,Furnished,10.3,0.39,5.0,4.8,2.7,23.4,1.8,78.0,10019,28151,Yes,24x7,Non-Gated,Independent House,South,116.34
1511.0,2,3.0,2,31,0,Suburban,Furnished,6.8,7.56,3.6,5.0,5.9,1.3,1.5,22.6,8580,32801,Yes,24x7,Gated,Apartment,North,81.98
1734.0,6,3.0,3,32,3,Rural,Furnished,7.9,2.26,8.9,1.3,5.9,8.2,0.9,48.7,3582,15640,Yes,24x7,Gated,Independent House,East,124.14
2459.0,4,,1,8,3,Suburban,Semi-Furnished,6.2,5.26,9.5,4.3,2.0,6.9,2.0,69.2,8051,31867,Yes,24x7,Gated,Apartment,South,160.96
400.0,3,3.0,3,14,0,Urban,Semi-Furnished,12.8,2.1,7.8,3.6,5.8,9.2,0.2,47.5,4681,31679,Yes,Limited,Gated,Apartment,South,59.96
1520.0,1,5.0,2,22,0,Suburban,Semi-Furnished,19.4,1.89,4.3,3.5,2.9,1.5,0.7,42.3,9821,22200,Yes,24x7,Gated,Apartment,West,76.04
1747.0,2,4.0,2,23,1,Suburban,Furnished,10.8,2.59,9.1,3.9,3.5,12.5,1.3,34.5,8352,22495,Yes,24x7,Gated,Apartment,South,112.74
1813.0,1,1.0,3,6,2,Urban,Furnished,8.9,5.12,8.1,2.2,2.8,3.5,2.4,43.6,6728,27328,Yes,24x7,Gated,Apartment,North,122.2
1445.0,6,3.0,1,23,3,Urban,Semi-Furnished,4.6,1.97,3.6,0.4,5.8,2.1,0.8,51.0,9321,12368,Yes,24x7,Gated,Apartment,East,121.48
684.0,1,2.0,3,0,2,Suburban,Semi-Furnished,3.0,4.6,7.8,2.3,11.1,4.4,3.5,74.2,8168,24154,Yes,24x7,Non-Gated,Apartment,South,66.92
1830.0,1,3.0,2,25,2,Urban,Semi-Furnished,3.7,3.74,3.6,7.7,6.3,2.3,3.3,86.7,10778,23790,Yes,24x7,Non-Gated,Apartment,North,101.25
2600.0,1,3.0,3,29,2,Urban,Semi-Furnished,12.9,7.55,5.4,0.3,2.0,0.9,3.1,68.9,9379,27862,Yes,24x7,Non-Gated,Villa,South,162.01
806.0,6,3.0,1,18,2,Urban,Semi-Furnished,13.2,5.1,3.3,7.6,3.3,9.7,1.0,51.9,7293,28304,Yes,24x7,Non-Gated,Independent House,South,96.09
2125.0,6,5.0,3,9,3,Rural,Unfurnished,2.1,0.9,8.3,3.3,1.1,1.6,2.7,61.7,9313,28676,Yes,24x7,Gated,Apartment,West,152.58
1469.0,5,5.0,1,9,3,Urban,Unfurnished,3.6,2.79,7.0,0.5,3.1,6.5,1.9,73.0,6522,11854,Yes,24x7,Gated,Independent House,West,141.73
1616.0,1,5.0,2,27,1,Suburban,Furnished,7.2,4.51,6.2,9.0,9.3,3.2,2.0,53.3,5946,24120,Yes,Limited,Gated,Apartment,West,102.48
